,id,success,sub_id,odds_id,home_od,draw_od,away_od,ss_x,time_str,add_time,sport_id,time,time_status,ss_y,round,league.id,league.name,league.cc,home.id,home.name,home.image_id,home.cc,away.id,away.name,away.image_id,away.cc,scores.1.home,scores.1.away,scores.2.home,scores.2.away,scores.4.home,scores.4.away,o_home.id,o_home.name,o_home.image_id,o_home.cc,o_away.id,o_away.name,o_away.image_id,o_away.cc,scores.3.home,scores.3.away,scores.8.home,scores.8.away,scores.9.home,scores.9.away
95,5315250,1,78_1,6401618,1.520,7.500,3.400,0-0,00:00,1679839419,78,2023-03-26 14:05:00+00:00,3,26-26,24,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,593,MT Melsungen,4007,de,13,14,13,12,26,26,,,,,,,,,,,,,,
96,5315249,1,78_1,6401525,1.110,12.000,8.000,0-0,00:00,1679839032,78,2023-03-26 14:05:00+00:00,3,41-29,24,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,524,Gummersbach,3994,de,20,15,21,14,41,29,,,,,,,,,,,,,,
97,5315248,1,78_1,6401601,1.200,9.500,6.000,,00:00,1679839381,78,2023-03-26 14:05:00+00:00,3,34-27,24,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,6267,Lemgo,3996,de,17,13,17,14,34,27,177769,SG Flensburg Handewitt,3993,de,228069,TBV Lemgo Lippe,3996,,,,,,,
98,5315247,1,78_1,6400784,1.520,7.500,3.250,0-0,00:00,1679831852,78,2023-03-26 12:00:00+00:00,3,36-29,24,515,Germany Bundesliga,de,844,Kiel,3980,de,657,Fuchse Berlin,5453,de,17,15,19,14,36,29,,,,,,,,,,,,,,
99,5315254,1,78_1,6392748,4.500,8.000,1.333,,00:00,1679761414,78,2023-03-25 16:30:00+00:00,3,27-27,24,515,Germany Bundesliga,de,737,Minden,3986,de,740,Goppingen,3995,de,14,12,13,15,27,27,,,,,,,,,,,,,,
100,5316679,1,78_1,6384505,1.200,9.500,6.000,0-0,00:00,1679594335,78,2023-03-23 18:05:00+00:00,3,34-24,24,515,Germany Bundesliga,de,521,Bergischer,6268,de,845,Hamm-Westfalen,5441,de,16,11,18,13,34,24,,,,,178538,ASV Hamm Westfalen,5441,de,,,,,,
101,5315253,1,78_1,6384504,2.350,7.500,1.850,0-0,00:00,1679594334,78,2023-03-23 18:05:00+00:00,3,36-32,24,515,Germany Bundesliga,de,739,Erlangen,6288,de,606,Leipzig,7962,de,19,17,17,15,36,32,,,,,,,,,,,,,,
102,5315251,1,78_1,6384597,1.300,9.000,4.500,0-0,00:00,1679594782,78,2023-03-23 18:05:00+00:00,3,32-35,24,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,178537,Hamburg,3997,de,13,14,19,21,32,35,,,,,,,,,,,,,,
103,5316680,1,78_1,6371119,9.500,13.000,1.080,,00:00,1679238109,78,2023-03-19 15:05:00+00:00,3,27-36,23,515,Germany Bundesliga,de,845,Hamm-Westfalen,5441,de,3889,SC Magdeburg,3982,de,8,16,19,20,27,36,178538,ASV Hamm Westfalen,5441,de,,,,,,,,,,
104,5315246,1,78_1,6371113,1.500,7.500,3.400,,00:00,1679238094,78,2023-03-19 15:05:00+00:00,3,33-29,23,515,Germany Bundesliga,de,178537,Hamburg,3997,de,739,Erlangen,6288,de,18,13,15,16,33,29,,,,,,,,,,,,,,
105,5315243,1,78_1,6371160,1.670,7.500,2.750,,00:00,1679238247,78,2023-03-19 15:05:00+00:00,3,35-30,23,515,Germany Bundesliga,de,6267,Lemgo,3996,de,659,Hannover-Burgdorf,5447,de,18,14,17,16,35,30,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
106,5315242,1,78_1,6371112,1.650,7.000,2.750,,00:00,1679238094,78,2023-03-19 15:05:00+00:00,3,22-28,23,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,521,Bergischer,6268,de,13,13,9,15,22,28,,,,,,,,,,,,,,
107,5315240,1,78_1,6370491,4.333,8.000,1.363,0-0,00:00,1679230829,78,2023-03-19 13:00:00+00:00,3,19-23,23,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,844,Kiel,3980,de,9,14,10,9,19,23,,,,,,,,,,,,,,
108,5315244,1,78_1,6367823,3.500,7.500,1.500,0-0,00:00,1679167624,78,2023-03-18 19:30:00+00:00,3,27-27,23,515,Germany Bundesliga,de,740,Goppingen,3995,de,632,Flensburg-H.,3993,de,13,14,14,13,27,27,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
109,6032033,1,78_1,6357013,5.500,9.000,1.250,0-0,00:00,1678989747,78,2023-03-16 18:05:00+00:00,3,34-31,12,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,3889,SC Magdeburg,3982,de,17,14,17,17,34,31,,,,,,,,,,,,,,
110,5315245,1,78_1,6357031,2.150,7.000,2.050,0-0,00:00,1678989781,78,2023-03-16 18:05:00+00:00,3,23-29,23,515,Germany Bundesliga,de,737,Minden,3986,de,745,Stuttgart,6272,de,12,14,11,15,23,29,,,,,303701,TVB Stuttgart,6272,de,,,,,,
111,5315241,1,78_1,6357041,3.750,8.000,1.500,0-0,00:00,1678989804,78,2023-03-16 18:05:00+00:00,3,37-29,23,515,Germany Bundesliga,de,606,Leipzig,7962,de,3888,Rhein-Neckar,4004,de,19,13,18,16,37,29,,,,,,,,,,,,,,
112,5315239,1,78_1,6356972,1.080,13.000,10.000,0-0,00:00,1678989512,78,2023-03-16 18:05:00+00:00,3,38-33,23,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,524,Gummersbach,3994,de,22,16,16,17,38,33,,,,,,,,,,,,,,
113,5316681,1,78_1,6329113,1.110,11.000,8.500,,00:00,1678028077,78,2023-03-05 15:05:00+00:00,3,30-26,22,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,845,Hamm-Westfalen,5441,de,17,12,13,14,30,26,,,,,178538,ASV Hamm Westfalen,5441,de,,,,,,
114,5315237,1,78_1,6329124,1.570,7.500,3.250,,00:00,1678028190,78,2023-03-05 15:05:00+00:00,3,31-31,22,515,Germany Bundesliga,de,739,Erlangen,6288,de,6267,Lemgo,3996,de,16,16,15,15,31,31,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
115,5315232,1,78_1,6329152,1.200,9.500,6.000,0-0,00:00,1678028655,78,2023-03-05 15:05:00+00:00,3,34-32,22,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,178537,Hamburg,3997,de,18,19,16,13,34,32,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
116,5315231,1,78_1,6329126,1.100,12.000,8.500,0-0,00:00,1678028197,78,2023-03-05 15:05:00+00:00,3,31-34,22,515,Germany Bundesliga,de,844,Kiel,3980,de,606,Leipzig,7962,de,11,16,20,18,31,34,,,,,,,,,,,,,,
117,5315233,1,78_1,6328891,1.900,7.500,2.250,,00:00,1678020935,78,2023-03-05 13:00:00+00:00,3,34-29,22,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,657,Fuchse Berlin,5453,de,15,11,19,18,34,29,,,,,,,,,,,,,,
118,5315238,1,78_1,6318920,1.900,7.000,2.300,0-0,00:00,1677779862,78,2023-03-02 18:05:00+00:00,3,31-23,22,515,Germany Bundesliga,de,524,Gummersbach,3994,de,593,MT Melsungen,4007,de,18,11,13,12,31,23,,,,,,,,,,,,,,
119,5315236,1,78_1,6318888,1.285,8.500,5.000,0-0,00:00,1677779662,78,2023-03-02 18:05:00+00:00,3,34-32,22,515,Germany Bundesliga,de,521,Bergischer,6268,de,737,Minden,3986,de,14,14,20,18,34,32,,,,,,,,,,,,,,
120,5315235,1,78_1,6318887,2.600,7.000,1.750,,00:00,1677779659,78,2023-03-02 18:05:00+00:00,3,24-24,22,515,Germany Bundesliga,de,745,Stuttgart,6272,de,740,Goppingen,3995,de,13,14,11,10,24,24,303701,TVB Stuttgart,6272,de,,,,,,,,,,
121,5315234,1,78_1,6319008,1.080,13.000,10.000,,00:00,1677780326,78,2023-03-02 18:05:00+00:00,3,34-24,22,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,754,HSG Wetzlar,3984,de,21,8,13,16,34,24,,,,,,,,,,,,,,
122,5315228,1,78_1,6307992,1.363,8.000,4.333,,00:00,1677423619,78,2023-02-26 15:05:00+00:00,3,25-26,21,515,Germany Bundesliga,de,521,Bergischer,6268,de,745,Stuttgart,6272,de,15,13,10,13,25,26,,,,,303701,TVB Stuttgart,6272,de,,,,,,
123,5315226,1,78_1,6307991,5.500,9.500,1.222,,00:00,1677423604,78,2023-02-26 15:05:00+00:00,3,22-28,21,515,Germany Bundesliga,de,6267,Lemgo,3996,de,844,Kiel,3980,de,11,10,11,18,22,28,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
124,5315224,1,78_1,6307990,4.000,8.000,1.444,,00:00,1677423597,78,2023-02-26 15:05:00+00:00,3,33-32,21,515,Germany Bundesliga,de,606,Leipzig,7962,de,3889,SC Magdeburg,3982,de,15,16,18,16,33,32,,,,,,,,,,,,,,
125,5315223,1,78_1,6307331,1.166,10.000,7.000,,00:00,1677415829,78,2023-02-26 13:00:00+00:00,3,35-25,21,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,593,MT Melsungen,4007,de,17,13,18,12,35,25,,,,,,,,,,,,,,
126,5315227,1,78_1,6305915,4.000,8.000,1.400,0-0,00:00,1677353483,78,2023-02-25 19:30:00+00:00,3,25-27,21,515,Germany Bundesliga,de,740,Goppingen,3995,de,3888,Rhein-Neckar,4004,de,14,13,11,14,25,27,,,,,,,,,,,,,,
127,5316682,1,78_1,6295546,4.333,8.500,1.363,0-0,00:00,1677175520,78,2023-02-23 18:05:00+00:00,3,22-21,21,515,Germany Bundesliga,de,845,Hamm-Westfalen,5441,de,524,Gummersbach,3994,de,10,12,12,9,22,21,178538,ASV Hamm Westfalen,5441,de,,,,,,,,,,
128,5315230,1,78_1,6295524,1.670,7.500,2.750,0-0,00:00,1677175294,78,2023-02-23 18:05:00+00:00,3,32-26,21,515,Germany Bundesliga,de,178537,Hamburg,3997,de,659,Hannover-Burgdorf,5447,de,15,12,17,14,32,26,,,,,,,,,,,,,,
129,5315225,1,78_1,6295485,1.800,7.000,2.500,0-0,00:00,1677174933,78,2023-02-23 18:05:00+00:00,3,28-35,21,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,739,Erlangen,6288,de,14,17,14,18,28,35,,,,,,,,,,,,,,
130,5315218,1,78_1,6281013,1.070,13.000,10.000,0-0,00:00,1676818951,78,2023-02-19 15:05:00+00:00,3,41-27,20,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,745,Stuttgart,6272,de,22,16,19,11,41,27,,,,,303701,TVB Stuttgart,6272,de,,,,,,
131,5315216,1,78_1,6281070,1.160,10.000,6.500,0-0,00:00,1676819117,78,2023-02-19 15:05:00+00:00,3,32-28,20,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,178537,Hamburg,3997,de,15,15,17,13,32,28,,,,,,,,,,,,,,
132,5315215,1,78_1,6280945,1.200,9.500,6.500,,00:00,1676818458,78,2023-02-19 15:05:00+00:00,3,30-17,20,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,521,Bergischer,6268,de,18,6,12,11,30,17,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
133,5315217,1,78_1,6280108,1.620,7.500,3.000,0-0,00:00,1676811538,78,2023-02-19 13:00:00+00:00,3,28-24,20,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,740,Goppingen,3995,de,12,8,16,16,28,24,,,,,,,,,,,,,,
134,5315219,1,78_1,6274498,1.060,13.000,11.000,0-0,00:00,1676741057,78,2023-02-18 17:30:00+00:00,3,29-25,20,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,754,HSG Wetzlar,3984,de,12,10,17,15,29,25,,,,,,,,,,,,,,
135,5315220,1,78_1,6264079,1.285,8.500,5.000,0-0,00:00,1676570023,78,2023-02-16 18:00:00+00:00,3,28-29,20,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,606,Leipzig,7962,de,15,18,13,11,28,29,,,,,,,,,,,,,,
136,5316684,1,78_1,6249728,14.000,16.000,1.020,,00:00,1676213784,78,2023-02-12 15:05:00+00:00,3,29-32,19,515,Germany Bundesliga,de,845,Hamm-Westfalen,5441,de,657,Fuchse Berlin,5453,de,16,17,13,15,29,32,178538,ASV Hamm Westfalen,5441,de,,,,,,,,,,
137,5315212,1,78_1,6249725,2.150,7.000,2.100,,00:00,1676213768,78,2023-02-12 15:05:00+00:00,3,28-27,19,515,Germany Bundesliga,de,521,Bergischer,6268,de,593,MT Melsungen,4007,de,13,10,15,17,28,27,,,,,,,,,,,,,,
138,5315211,1,78_1,6249749,5.500,9.000,1.250,0-0,00:00,1676213909,78,2023-02-12 15:05:00+00:00,3,30-32,19,515,Germany Bundesliga,de,745,Stuttgart,6272,de,632,Flensburg-H.,3993,de,19,15,11,17,30,32,303701,TVB Stuttgart,6272,de,177769,SG Flensburg Handewitt,3993,de,,,,,,
139,5315209,1,78_1,6249021,3.750,8.000,1.444,,00:00,1676206151,78,2023-02-12 13:00:00+00:00,3,28-34,19,515,Germany Bundesliga,de,6267,Lemgo,3996,de,3889,SC Magdeburg,3982,de,15,21,13,13,28,34,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
140,5315222,1,78_1,6232758,1.670,7.500,2.750,0-0,00:00,1675965485,78,2023-02-09 18:05:00+00:00,3,28-29,20,515,Germany Bundesliga,de,524,Gummersbach,3994,de,6267,Lemgo,3996,de,14,16,14,13,28,29,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
141,5315213,1,78_1,6232738,9.000,12.000,1.090,,00:00,1675965409,78,2023-02-09 18:05:00+00:00,3,29-40,19,515,Germany Bundesliga,de,737,Minden,3986,de,3888,Rhein-Neckar,4004,de,16,20,13,20,29,40,,,,,,,,,,,,,,
142,5315210,1,78_1,6232840,1.500,8.000,3.750,0-0,00:00,1675965783,78,2023-02-09 18:05:00+00:00,3,31-25,19,515,Germany Bundesliga,de,740,Goppingen,3995,de,739,Erlangen,6288,de,17,11,14,14,31,25,,,,,,,,,,,,,,
143,5315208,1,78_1,6232839,-,-,-,0-0,00:00,1675965782,78,2023-02-09 18:05:00+00:00,3,24-31,19,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,659,Hannover-Burgdorf,5447,de,12,16,12,15,24,31,,,,,,,,,,,,,,
144,5315206,1,78_1,6131548,1.620,7.500,2.750,,00:00,1672163830,78,2022-12-27 18:05:00+00:00,3,31-30,18,515,Germany Bundesliga,de,524,Gummersbach,3994,de,178537,Hamburg,3997,de,16,17,15,13,31,30,,,,,,,,,,,,,,
145,5315205,1,78_1,6131569,1.444,8.000,4.000,0-0,00:00,1672164047,78,2022-12-27 18:05:00+00:00,3,31-28,18,515,Germany Bundesliga,de,739,Erlangen,6288,de,745,Stuttgart,6272,de,16,15,15,13,31,28,,,,,303701,TVB Stuttgart,6272,de,,,,,,
146,5315203,1,78_1,6131556,1.200,9.500,6.000,0-0,00:00,1672163940,78,2022-12-27 18:05:00+00:00,3,28-22,18,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,606,Leipzig,7962,de,14,9,14,13,28,22,,,,,,,,,,,,,,
147,5315202,1,78_1,6131576,1.400,7.500,4.000,0-0,00:00,1672164092,78,2022-12-27 18:05:00+00:00,3,30-32,18,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,521,Bergischer,6268,de,12,13,18,19,30,32,,,,,,,,,,,,,,
148,5315201,1,78_1,6131547,1.060,13.000,11.000,0-0,00:00,1672163828,78,2022-12-27 18:05:00+00:00,3,34-24,18,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,754,HSG Wetzlar,3984,de,16,11,18,13,34,24,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
149,5313765,1,78_1,6131400,1.010,18.000,16.000,0-0,00:00,1672081079,78,2022-12-26 19:00:00+00:00,3,36-29,18,515,Germany Bundesliga,de,844,Kiel,3980,de,737,Minden,3986,de,19,13,17,16,36,29,,,,,,,,,,,,,,
150,5315204,1,78_1,6130736,1.444,8.000,4.000,0-0,00:00,1672073879,78,2022-12-26 17:00:00+00:00,3,20-19,18,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,6267,Lemgo,3996,de,12,9,8,10,20,19,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
151,5316685,1,78_1,6129818,1.030,15.000,13.000,0-0,00:00,1672066254,78,2022-12-26 15:00:00+00:00,3,37-27,18,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,845,Hamm-Westfalen,5441,de,20,12,17,15,37,27,,,,,178538,ASV Hamm Westfalen,5441,de,,,,,,
152,5313766,1,78_1,6129366,1.110,12.000,8.000,0-0,00:00,1672059069,78,2022-12-26 13:00:00+00:00,3,33-29,18,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,740,Goppingen,3995,de,15,12,18,17,33,29,,,,,,,,,,,,,,
153,5315194,1,78_1,6119870,1.444,7.500,4.000,,00:00,1671386139,78,2022-12-18 18:00:00+00:00,3,27-32,17,515,Germany Bundesliga,de,606,Leipzig,7962,de,521,Bergischer,6268,de,17,17,10,15,27,32,,,,,,,,,,,,,,
154,5315198,1,78_1,6117246,1.800,7.500,2.500,0-0,00:00,1671367924,78,2022-12-18 13:00:00+00:00,3,33-29,17,515,Germany Bundesliga,de,740,Goppingen,3995,de,659,Hannover-Burgdorf,5447,de,16,9,17,20,33,29,,,,,,,,,,,,,,
155,5315197,1,78_1,6117235,3.750,8.000,1.500,,00:00,1671367723,78,2022-12-18 13:00:00+00:00,3,23-29,17,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,3888,Rhein-Neckar,4004,de,10,16,13,13,23,29,,,,,,,,,,,,,,
156,5313763,1,78_1,6117289,2.400,7.000,1.850,0-0,00:00,1671368500,78,2022-12-18 13:00:00+00:00,3,36-23,17,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,844,Kiel,3980,de,17,12,19,11,36,23,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
157,5313764,1,78_1,6112831,1.090,12.000,8.500,0-0,00:00,1671297507,78,2022-12-17 17:30:00+00:00,3,31-28,17,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,739,Erlangen,6288,de,16,13,15,15,31,28,,,,,,,,,,,,,,
158,5316686,1,78_1,6103416,4.333,8.500,1.363,0-0,00:00,1671127418,78,2022-12-15 18:05:00+00:00,3,25-30,17,515,Germany Bundesliga,de,845,Hamm-Westfalen,5441,de,6267,Lemgo,3996,de,13,17,12,13,25,30,178538,ASV Hamm Westfalen,5441,de,228069,TBV Lemgo Lippe,3996,,,,,,,
159,5315199,1,78_1,6103370,3.250,7.500,1.570,0-0,00:00,1671127158,78,2022-12-15 18:05:00+00:00,3,22-28,17,515,Germany Bundesliga,de,745,Stuttgart,6272,de,178537,Hamburg,3997,de,10,11,12,17,22,28,303701,TVB Stuttgart,6272,de,,,,,,,,,,
160,5315192,1,78_1,6103371,1.130,10.000,7.500,0-0,00:00,1671127158,78,2022-12-15 18:05:00+00:00,3,31-28,17,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,737,Minden,3986,de,19,16,12,12,31,28,,,,,,,,,,,,,,
161,5315173,1,78_1,6103409,1.570,7.500,3.250,0-0,00:00,1671127375,78,2022-12-15 18:05:00+00:00,3,27-34,13,515,Germany Bundesliga,de,524,Gummersbach,3994,de,659,Hannover-Burgdorf,5447,de,16,21,11,13,27,34,,,,,,,,,,,,,,
162,5315189,1,78_1,6090126,3.500,7.500,1.500,0-0,00:00,1670770778,78,2022-12-11 15:05:00+00:00,3,18-31,16,515,Germany Bundesliga,de,521,Bergischer,6268,de,632,Flensburg-H.,3993,de,5,14,13,17,18,31,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
163,5315187,1,78_1,6090146,1.200,9.500,6.000,0-0,00:00,1670770888,78,2022-12-11 15:05:00+00:00,3,36-33,16,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,740,Goppingen,3995,de,22,15,14,18,36,33,,,,,,,,,,,,,,
164,5315186,1,78_1,6090141,1.363,8.000,4.333,0-0,00:00,1670770862,78,2022-12-11 15:05:00+00:00,3,27-22,16,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,745,Stuttgart,6272,de,14,8,13,14,27,22,,,,,303701,TVB Stuttgart,6272,de,,,,,,
165,5313761,1,78_1,6090149,1.150,10.000,7.000,0-0,00:00,1670770911,78,2022-12-11 15:05:00+00:00,3,24-22,16,515,Germany Bundesliga,de,844,Kiel,3980,de,593,MT Melsungen,4007,de,17,10,7,12,24,22,,,,,,,,,,,,,,
166,5313762,1,78_1,6089373,1.900,7.500,2.250,,00:00,1670763127,78,2022-12-11 13:00:00+00:00,3,31-32,16,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,3889,SC Magdeburg,3982,de,13,15,18,17,31,32,,,,,,,,,,,,,,
167,5315191,1,78_1,6082894,6.000,9.000,1.222,0-0,00:00,1670691144,78,2022-12-10 17:00:00+00:00,3,28-29,16,515,Germany Bundesliga,de,737,Minden,3986,de,606,Leipzig,7962,de,14,18,14,11,28,29,,,,,,,,,,,,,,
168,5316687,1,78_1,6070253,1.070,13.000,10.000,0-0,00:00,1670522121,78,2022-12-08 18:05:00+00:00,3,32-25,16,515,Germany Bundesliga,de,178537,Hamburg,3997,de,845,Hamm-Westfalen,5441,de,16,12,16,13,32,25,,,,,178538,ASV Hamm Westfalen,5441,de,,,,,,
169,5315190,1,78_1,6070223,1.570,7.500,3.250,,00:00,1670522016,78,2022-12-08 18:05:00+00:00,3,31-37,16,515,Germany Bundesliga,de,739,Erlangen,6288,de,524,Gummersbach,3994,de,15,19,16,18,31,37,,,,,,,,,,,,,,
170,5315188,1,78_1,6070250,1.444,8.000,4.000,0-0,00:00,1670522119,78,2022-12-08 18:05:00+00:00,3,34-29,16,515,Germany Bundesliga,de,6267,Lemgo,3996,de,754,HSG Wetzlar,3984,de,16,14,18,15,34,29,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
171,5316688,1,78_1,6056597,6.000,9.500,1.200,0-0,00:00,1670166233,78,2022-12-04 15:05:00+00:00,3,29-29,15,515,Germany Bundesliga,de,845,Hamm-Westfalen,5441,de,659,Hannover-Burgdorf,5447,de,14,14,15,15,29,29,178538,ASV Hamm Westfalen,5441,de,,,,,,,,,,
172,5315181,1,78_1,6056576,3.500,7.500,1.500,0-0,00:00,1670166162,78,2022-12-04 15:05:00+00:00,3,31-30,15,515,Germany Bundesliga,de,606,Leipzig,7962,de,632,Flensburg-H.,3993,de,17,13,14,17,31,30,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
173,5315180,1,78_1,6056483,1.400,7.500,4.000,0-0,00:00,1670165608,78,2022-12-04 15:05:00+00:00,3,22-22,15,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,521,Bergischer,6268,de,15,13,7,9,22,22,,,,,,,,,,,,,,
174,5313759,1,78_1,6056520,1.140,11.000,7.000,0-0,00:00,1670165856,78,2022-12-04 15:05:00+00:00,3,37-33,15,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,6267,Lemgo,3996,de,19,16,18,17,37,33,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
175,5313760,1,78_1,6055693,5.000,8.500,1.300,0-0,00:00,1670158401,78,2022-12-04 13:00:00+00:00,3,25-31,15,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,844,Kiel,3980,de,13,15,12,16,25,31,,,,,,,,,,,,,,
176,5315184,1,78_1,6053538,4.333,8.500,1.363,,00:00,1670095591,78,2022-12-03 19:30:00+00:00,3,28-30,15,515,Germany Bundesliga,de,739,Erlangen,6288,de,657,Fuchse Berlin,5453,de,12,16,16,14,28,30,,,,,,,,,,,,,,
177,5315185,1,78_1,6038158,4.500,8.500,1.333,0-0,00:00,1669914147,78,2022-12-01 17:05:00+00:00,3,29-32,15,515,Germany Bundesliga,de,524,Gummersbach,3994,de,3888,Rhein-Neckar,4004,de,16,18,13,14,29,32,,,,,,,,,,,,,,
178,5315183,1,78_1,6038125,1.444,7.500,4.000,0-0,00:00,1669913939,78,2022-12-01 17:05:00+00:00,3,27-23,15,515,Germany Bundesliga,de,745,Stuttgart,6272,de,737,Minden,3986,de,11,11,16,12,27,23,303701,TVB Stuttgart,6272,de,,,,,,,,,,
179,5315182,1,78_1,6038114,2.000,7.500,2.200,,00:00,1669913842,78,2022-12-01 17:05:00+00:00,3,26-26,15,515,Germany Bundesliga,de,740,Goppingen,3995,de,178537,Hamburg,3997,de,9,16,17,10,26,26,,,,,,,,,,,,,,
180,5315179,1,78_1,6025462,1.570,7.500,3.250,0-0,00:00,1669561437,78,2022-11-27 15:05:00+00:00,3,28-26,14,515,Germany Bundesliga,de,521,Bergischer,6268,de,740,Goppingen,3995,de,15,10,13,16,28,26,,,,,,,,,,,,,,
181,5315178,1,78_1,6025320,1.850,7.500,2.350,,00:00,1669560878,78,2022-11-27 15:05:00+00:00,3,34-27,14,515,Germany Bundesliga,de,6267,Lemgo,3996,de,739,Erlangen,6288,de,17,16,17,11,34,27,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
182,5315174,1,78_1,6025330,1.070,13.000,10.000,0-0,00:00,1669560911,78,2022-11-27 15:05:00+00:00,3,29-25,14,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,745,Stuttgart,6272,de,14,14,15,11,29,25,177769,SG Flensburg Handewitt,3993,de,303701,TVB Stuttgart,6272,de,,,,,,
183,5313758,1,78_1,6025371,4.500,9.000,1.300,0-0,00:00,1669561149,78,2022-11-27 15:05:00+00:00,3,28-30,14,515,Germany Bundesliga,de,178537,Hamburg,3997,de,3889,SC Magdeburg,3982,de,17,16,11,14,28,30,,,,,,,,,,,,,,
184,5313757,1,78_1,6024549,-,-,-,0-0,00:00,1669554037,78,2022-11-27 13:00:00+00:00,3,31-28,14,515,Germany Bundesliga,de,844,Kiel,3980,de,524,Gummersbach,3994,de,14,14,17,14,31,28,,,,,,,,,,,,,,
185,5316689,1,78_1,6010406,1.285,8.500,5.000,0-0,00:00,1669312535,78,2022-11-24 18:05:00+00:00,3,32-23,14,515,Germany Bundesliga,de,737,Minden,3986,de,845,Hamm-Westfalen,5441,de,16,9,16,14,32,23,,,,,178538,ASV Hamm Westfalen,5441,de,,,,,,
186,5315177,1,78_1,6010455,2.500,7.000,1.800,0-0,00:00,1669312844,78,2022-11-24 18:05:00+00:00,3,40-33,14,515,Germany Bundesliga,de,606,Leipzig,7962,de,593,MT Melsungen,4007,de,18,21,22,12,40,33,,,,,,,,,,,,,,
187,5315176,1,78_1,6010400,2.050,7.500,2.150,0-0,00:00,1669312511,78,2022-11-24 18:05:00+00:00,3,32-34,14,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,657,Fuchse Berlin,5453,de,16,16,16,18,32,34,,,,,,,,,,,,,,
188,5315175,1,78_1,6010521,1.400,8.000,4.333,0-0,00:00,1669313091,78,2022-11-24 18:05:00+00:00,3,23-26,14,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,754,HSG Wetzlar,3984,de,10,14,13,12,23,26,,,,,,,,,,,,,,
189,5315171,1,78_1,6000787,2.400,7.000,1.850,0-0,00:00,1668963626,78,2022-11-20 17:00:00+00:00,3,26-33,13,515,Germany Bundesliga,de,745,Stuttgart,6272,de,606,Leipzig,7962,de,11,18,15,15,26,33,303701,TVB Stuttgart,6272,de,,,,,,,,,,
